file name,keyword,context,date
cn1938-03-23.txt,india,"s the western mania for emphasizing the exotic, expressed in Heine’s fantasies and in the numerous modern stidies on Yoga. The authors of these books are concerned with things not typical of “highest Indian thought.” Buddha always rejected miracles. In a bud- dhistic community the first crime which makes a member liable to ex- pulsion is the crime of claiming super- natural powers and faculties.  ",1938-03-23
cn1938-03-23.txt,india,"eorge and Fran- chot Tone; Friday and Saturday: Paradise for Three, with Florence Rice and Frank Morgan; Sunday and Monday: You're a Sweetheart, with Alice Faye.    Lecturer Discusses _ Philosophy of India  Continued from Page One    a pentecostal flame, dissolving the ego.” This force is turned back to the depths from which it: came and rises again from there, enriched by a consciousness of the h",1938-03-23
cn1938-03-23.txt,india,"cause there is such a strong oscil- lation between the opposite poles of intellectual abstrattion and animal  ‘| sensuousness taking place in “the in-  nermost feelings of their life,” the  people of India hdve never needed to]  realize it in their history. Thus Mr. Spiegelberg feels that equanimity rather than resignation is the keynote  of India.      .Jacross a verse by one of your parents  , P",1938-03-23
cn1938-03-23.txt,india,"he in-  nermost feelings of their life,” the  people of India hdve never needed to]  realize it in their history. Thus Mr. Spiegelberg feels that equanimity rather than resignation is the keynote  of India.      .Jacross a verse by one of your parents  , P A all obvious in the verse.  Manne-|-  Resignation The College News announces with regret the resignation of Mary Dimock, ’89, from the edi- to",1938-03-23
cn1938-03-23.txt,india,"d therefore the There are many such instances of the magic use of ancient weapons. Prehistoric stone axes and knives are still used for exorcism and religious ceremonies in Japan and among the Pueblo Indians in Arizona.  The chief difference between the In- do-Germanic exorcists and those of other cultures lay in their position. In the Eastern civilizations, this office was always entrusted to pri",1938-03-23
cn1926-02-10.txt,india," and then move them before bringing on the coffee-toast-and-bacon.  Why not, then, scrap these encumbrances ? - They could be very useful indeed in other ‘climes and conditions, We could send them to India, to furnish begging bowls for at least 500 llamas like Kim’s master. We could melt them down and strike a mold of Good- hart Hall, our contribution to the Sesqui- centennial. Or we could make th",1926-02-10
cn1954-10-20.txt,india," solution possible.                    becoming an aeronautical . engineer,   Wednesday, October 20, 1954  ns  THE COLLEGE NEWS  =  Page Three    Miss deLaguna, Prof. of Anthropology, Studies Tlingit Indians of Yakutat, Alas.  By Molly Epstein, °56  Miss Frederica deLaguna, asso- ciate professor of Anthropology, has recently returned from a trip to Alaska where, With the assist- ance of .Mary Jane",1954-10-20
cn1954-10-20.txt,india,"opology, has recently returned from a trip to Alaska where, With the assist- ance of .Mary Jane Downs, fellow in Sociology and Anthropology, she continued her ethnological research among. the Tlingit Indians at Ya-. kutat.  For the first time this year, Miss deLaguna spent the winter at Yakutat, observing the seasonal occupations of the inhabitants. She told a reporter that in addition to the fact",1954-10-20
cn1966-11-11.txt,india," ‘ psychedelic movement on American campuses  @ The Psychedelicatessen— sources and supplies  att 60¢    An original Dell Book    by Mary Ann Spriegel  Two weeks ago, at EarlhamCol- lege in Richmond, Indiana, about 100 college-age Friends gathered for the fall committee meetings of Young Friends of North Ameri- ca. From the slow, often frustrat- ing process of Quaker business procedure emerged the",1966-11-11
cn1953-03-04.txt,india,"on are Class I counties. In the Class II category are the counties of Adams, Bedford, Brad- ford, Clearfield, Columbia, Hunt-  and Tioga. Class III counties are ~Continued on Page5, Col. 8    ingdon, Indiana, Lycoming, Mifflin:    Physicians Begin Nursing Program  Strategically, the Philadelphia area—including Chester and Wil-  mington——is one of the most im-|-  portant areas of production in the ",1953-03-04
cn1922-01-11.txt,india,"l be shown in the- gymnasium Friday, January~20, at eight o'clock. Admission free for the College; : Twenty-five cents for outsiders. Come and bring your friends.    »| for the “whirlwind campaign.”  Indian: club* captain    Bradley, H. Chisholni, C.Miller; THis Game.  |NEWS WHIRLWIND CAMPAIGN NETS $200 IN TWENTY MINUTES  Buys Reel of English Hockey Game  - for Publicity Department  At ten minutes",1922-01-11
cn1952-05-07.txt,pakistan,"onceivable to imagine a college without a large library, equally inconceivable to be able to learn properly without its facilities.  The University of Dacca, situ- ated in the capital of East Bengal, Pakistan, is facing such a situa- tion. It is in the position of sup- plying the government with the calibre of men it needs, and over- coming a legacy of backwardness in Pakistani education.  Living ",1952-05-07
cn1952-05-07.txt,pakistan," the capital of East Bengal, Pakistan, is facing such a situa- tion. It is in the position of sup- plying the government with the calibre of men it needs, and over- coming a legacy of backwardness in Pakistani education.  Living Quarters  Facilities are limited, however; and this includes the problem of housing, Students live in poorly- equipped hostels, and find them- selves without an alternativ",1952-05-07
cn1952-05-07.txt,pakistan,"mately $1500, voted by the Legislature, to allevi- ate this situation.  Part of this money is being used to establish a student center, which will include a library. The WSSF committee, consisting of Pakistani students, has asked us to contribute a small number of books about the United States with which to start this project. The drive is being sponsored by the Alliance. The students are primaril",1952-05-07
cn1940-12-18.txt,india,"nd-class matter  at the Wayne, Pa., Post Office        Three Wise Men  Easter time is the time for eggs but Christmas month is the  time for color—you know, green over the lovely presents we give the Indian givers—return.  Christmas trees are lighted, shop windows are gay and the halls are ablaze all night now. We will always remember nostalgically the smell of the six o’clock coke, the hammer of ",1940-12-18
cn1930-11-12.txt,india,"se Situation.|for China to acquire the “modern in- for Young Now, for the past two vears, the Na-| dustrial slant” than it. was for it to People to live tionalist Government at Nankin- has|absorb the Indian Buddhistic. meta-. Smartly with been’ attempting to introduce some-| physics, as it did centuries ago. Economy. “A hing Chinese ‘into the handli The period of “hurried imitation” has mow noted ",1930-11-12
cn1921-11-09.txt,india," as exercise. An exhi- bition of it was ‘given at the folk-dancing class last week. , — = The game, whil w to America, has long been played b e English and is especially common among the regiments in India. In England it is played by clubs    ‘organized throughout the country hike the].  hoekey.. clubs. -For, the gam@ an indoor  ‘court,, forty-four by twenty feet in dimen-  sions, ‘and~marked like",1921-11-09
cn1967-10-27.txt,india,"adonna Street’’ (1960)  SUN., OCT. 29  Pembroke Coffee Hour - 3 p.m, Bryn Mawr College Chorus and Haverford Glee Club  Memorial Concert of Works of Zoltan    Philadelphia All-Star Forum Ravi Shankar, Indian Sitarist Academy of Music, 8:30 p.m,  MON., OCT. 30  Flexner Lecture “Transformation and Variation in the .Visual Arts’? Wolfgang Stechow Philadelphia Orchestra featuring Annie Fischer, piano A",1967-10-27
cn1953-03-11.txt,india,"ar | si  Germany Desires Peace and Unity  GERMAN REARMAMENT, PRE- LUDE TO... ?—this was the topic of a seminar presented by the International House of Phil- adelphia on Sunday, March 8. Amar Singh of India, a political science student at Haverford, acted as moderator.  *We hardly ever speak of rearm- ument in our official dealings with this problem,” began Dr. Jo- achim Jenicke, Second Secretary t",1953-03-11
cn1918-02-28.txt,india," 4913 as Freshmen beat 1912, the first light blue competitor, and four years later, 1917 as Freshmen beat 1916 by half a point. With these two exceptions, the Sophomores have always been victorious.  Indian clubs, apparatus work, wand drill, marching and the final “stunts” on the parallel bars make up the contest. Whether the Junior and Senior fencing class or the folk dancing clas will give an ex",1918-02-28
cn1962-12-05.txt,india,"spension.  ~The chapter’s - break with the organization -will: prob-  but members are optimistic. Wil-  ty  the people and their constant efforts to make judgments of a_ political and biased nature.  Indian Association  ‘Starts Fund Drives  feel that this will, not. happen...  Fer-Relief In India-  “The Indian*Students’ Association= of Philadelphia_is soliciting vol- untary contributions for two f",1962-12-05
cn1962-12-05.txt,india,"stic. Wil-  ty  the people and their constant efforts to make judgments of a_ political and biased nature.  Indian Association  ‘Starts Fund Drives  feel that this will, not. happen...  Fer-Relief In India-  “The Indian*Students’ Association= of Philadelphia_is soliciting vol- untary contributions for two funds to assist the Indian people in their border ‘conflict with Communist China. ae  The fir",1962-12-05
cn1962-12-05.txt,india,"y  the people and their constant efforts to make judgments of a_ political and biased nature.  Indian Association  ‘Starts Fund Drives  feel that this will, not. happen...  Fer-Relief In India-  “The Indian*Students’ Association= of Philadelphia_is soliciting vol- untary contributions for two funds to assist the Indian people in their border ‘conflict with Communist China. ae  The first fund, The ",1962-12-05
cn1962-12-05.txt,india," ‘Starts Fund Drives  feel that this will, not. happen...  Fer-Relief In India-  “The Indian*Students’ Association= of Philadelphia_is soliciting vol- untary contributions for two funds to assist the Indian people in their border ‘conflict with Communist China. ae  The first fund, The Indian Bor- der - Operations Relief Fund, - specifically designed to provide re-  lief” to “the families ‘of India",1962-12-05
cn1962-12-05.txt,india,"Indian*Students’ Association= of Philadelphia_is soliciting vol- untary contributions for two funds to assist the Indian people in their border ‘conflict with Communist China. ae  The first fund, The Indian Bor- der - Operations Relief Fund, - specifically designed to provide re-  lief” to “the families ‘of Indians  . killed, wounded,  or’ “Gisplaced be-"" cause of the, Chinese “er on the Indian. b",1962-12-05
cn1962-12-05.txt,india," the Indian people in their border ‘conflict with Communist China. ae  The first fund, The Indian Bor- der - Operations Relief Fund, - specifically designed to provide re-  lief” to “the families ‘of Indians  . killed, wounded,  or’ “Gisplaced be-"" cause of the, Chinese “er on the Indian. border. The Indian National fiefense Fund, the second fund, is intended  to reinforce the defenses of: India. ",1962-12-05
cn1962-12-05.txt,india,"und, The Indian Bor- der - Operations Relief Fund, - specifically designed to provide re-  lief” to “the families ‘of Indians  . killed, wounded,  or’ “Gisplaced be-"" cause of the, Chinese “er on the Indian. border. The Indian National fiefense Fund, the second fund, is intended  to reinforce the defenses of: India.  Sponsors of ~ the - Association’s  . drive include the - presidents of the ‘ Univ",1962-12-05
cn1962-12-05.txt,india," der - Operations Relief Fund, - specifically designed to provide re-  lief” to “the families ‘of Indians  . killed, wounded,  or’ “Gisplaced be-"" cause of the, Chinese “er on the Indian. border. The Indian National fiefense Fund, the second fund, is intended  to reinforce the defenses of: India.  Sponsors of ~ the - Association’s  . drive include the - presidents of the ‘ University of Pennsylvan",1962-12-05
cn1962-12-05.txt,india,"es ‘of Indians  . killed, wounded,  or’ “Gisplaced be-"" cause of the, Chinese “er on the Indian. border. The Indian National fiefense Fund, the second fund, is intended  to reinforce the defenses of: India.  Sponsors of ~ the - Association’s  . drive include the - presidents of the ‘ University of Pennsylvania, “Tem-  lis said. that by becoming finan- .  cially independent it will be able  either ",1962-12-05
cn1962-12-05.txt,india,"e.. ’ The alumni have organized. a com-  ple University, the Philadelphia College of Textiles~ and Science, - and Drexel Institute of -Technol- ogy:  In: addition Xp opening drives on these campuses, Indian students in the area have already collected-. from among balms hid argee for the fund.  of the two funds will be welcom-  ing of members and. alumni the. prevailing attitude was one of  “positi",1962-12-05
cn1962-12-05.txt,india,"pter, :  1 Be ,  with Dean Anderson, head of the ©  at  ed. by should. be addressed to “The, In- . dian Students’ Association of Phil-  the Association. Checks  adelphia” and sent to: The Treasurer : Indian Students’ Association  Stes 4 Philadelphia  P..0. Box No. 8576 °° Philadelphia 1, Pennsylvania.  _New York, Concert ‘Varied Dieces Characterize Concert.   ToFeature Dances _ By Bryn Mawrters  C",1962-12-05
cn1962-12-05.txt,india,"ustice. is the act, and of philosoph-  ical justice-human. reason, the heart  ‘of prophetic justice is man and. his  conscience,  Sudiantihesidos Lal. Clarifies’ Border. Crisis °  Ambassador: Lall of India, in a recent lecture on the Sino-Indian  border crisis, expressed his country’s °  strong feeling of surprise and disil- lusionment in the recent invasion of India by Communist: China.  India, h",1962-12-05
cn1962-12-05.txt,india,"ical justice-human. reason, the heart  ‘of prophetic justice is man and. his  conscience,  Sudiantihesidos Lal. Clarifies’ Border. Crisis °  Ambassador: Lall of India, in a recent lecture on the Sino-Indian  border crisis, expressed his country’s °  strong feeling of surprise and disil- lusionment in the recent invasion of India by Communist: China.  India, he  attempt to promote ‘a relationship  ",1962-12-05
cn1962-12-05.txt,india,"rder. Crisis °  Ambassador: Lall of India, in a recent lecture on the Sino-Indian  border crisis, expressed his country’s °  strong feeling of surprise and disil- lusionment in the recent invasion of India by Communist: China.  India, he  attempt to promote ‘a relationship  of friendship, tolerance® and~ trust: - with its neighbor, China. India’s non-belligerent attitude is. illustrated in . China",1962-12-05
cn1962-12-05.txt,india,"Lall of India, in a recent lecture on the Sino-Indian  border crisis, expressed his country’s °  strong feeling of surprise and disil- lusionment in the recent invasion of India by Communist: China.  India, he  attempt to promote ‘a relationship  of friendship, tolerance® and~ trust: - with its neighbor, China. India’s non-belligerent attitude is. illustrated in . China’s admission~ to » the Unite",1962-12-05
cn1962-12-05.txt,india,"f surprise and disil- lusionment in the recent invasion of India by Communist: China.  India, he  attempt to promote ‘a relationship  of friendship, tolerance® and~ trust: - with its neighbor, China. India’s non-belligerent attitude is. illustrated in . China’s admission~ to » the United  its-.-promotion — of  Nations, The Indian government  ' feels that any great country must  ry  cam ‘mulate the",1962-12-05
cn1962-12-05.txt,india,"ionship  of friendship, tolerance® and~ trust: - with its neighbor, China. India’s non-belligerent attitude is. illustrated in . China’s admission~ to » the United  its-.-promotion — of  Nations, The Indian government  ' feels that any great country must  ry  cam ‘mulate their policieson- the basis ae * of mutual friendship and trust, but. must constantly be prepared. to de;  fend themselves again",1962-12-05
cn1962-12-05.txt,india,"to de;  fend themselves against an .unpre- . .  “bé represented at a world forum, as  a prerequisite to the ‘solving of sig- ee world ‘problems.  Nehru has asserted that the ma- jor cause of the Sino-Indian dispute has little relation. to Communism.  But, says Ambassador Lall, if there. . |  had_ not been a Communist govern- ment in China, conflicting territorial claims. would probably “have been ",1962-12-05
cn1962-12-05.txt,india,"to Communism.  But, says Ambassador Lall, if there. . |  had_ not been a Communist govern- ment in China, conflicting territorial claims. would probably “have been settled in a more peaceful manner.  India’s attitude of friendship and trust, combined with -the Ghandian tradition of pacifism, has resulted in. India’ s facing the present crisis lacking ‘the equipment and resources necessary’ for mod",1962-12-05
cn1962-12-05.txt,india,"licting territorial claims. would probably “have been settled in a more peaceful manner.  India’s attitude of friendship and trust, combined with -the Ghandian tradition of pacifism, has resulted in. India’ s facing the present crisis lacking ‘the equipment and resources necessary’ for modern warfare. ~Prime Minister Nehru has- writ- ten 150 letters asking for the sym- pathy and ‘assistance of the",1962-12-05
cn1962-12-05.txt,india," an unpro- yoked invasion, if not strongly op-  posed; is a’ corifirmation. of “might —_ Further, the crisis :  makes. right.” -has; shown ~ that. nations cannot for-.—  ked aggressor. In the case of India,  at least, the funds diverted to.de- . ‘ fensé can. only add to-the already ‘difficult battle. for economi¢ survival.  ‘The method.  India:  ace Club. in New York  “Continued from Page 1, Col. ",1962-12-05
cn1962-12-05.txt,india," that. nations cannot for-.—  ked aggressor. In the case of India,  at least, the funds diverted to.de- . ‘ fensé can. only add to-the already ‘difficult battle. for economi¢ survival.  ‘The method.  India:  ace Club. in New York  “Continued from Page 1, Col. 3  and. Toby Willian: and the duet — ~ from  choreo- Driver  _“Bernarda Alba”  graphed by Senta and -  - danced by Senta and- Barbara  hy at",1962-12-05
cn1955-11-16.txt,india,"lity in any of them. This  Continued on Page 5, Col. 4      Slean Says Africa Is Vitally Important  The emergence of Africa as a: vital world area instead of merely being “an obstacle on the route to India” was covered by Mrs. Ruth Sloan in her talk, “Africa in Tran- sition,” at the Alliance conference Nov. 9.  Africa, the Dark Continent, first attracted the major Western pow- ers by her supply of",1955-11-16
cn1927-04-13.txt,india,"   ‘divinities worshiped in: Asia.              INDIAN ARTIS.  LECTURE SUBJECT  Dr. Coomaraswamy Surveys Sculpture and. Paintings Over Period of Centuries.      BUDDHIST ART TRACED  Indian@art, with which most of us were painfylly unacquainted; was",1927-04-13
cn1927-04-13.txt,india,"   ‘divinities worshiped in: Asia.              INDIAN ARTIS.  LECTURE SUBJECT  Dr. Coomaraswamy Surveys Sculpture and. Paintings Over Period of Centuries.      BUDDHIST ART TRACED  Indian@art, with which most of us were painfylly unacquainted; was the subject of a very illuminating lecture in Taylor on Friday evening, April 1. Dag Diez in- troduced the” speaker, Dr. Ananda Coom-",1927-04-13
cn1927-04-13.txt,india,"nacquainted; was the subject of a very illuminating lecture in Taylor on Friday evening, April 1. Dag Diez in- troduced the” speaker, Dr. Ananda Coom- araSwamy, who since 1917 has beeg curator of the Indian collection in the Boston Art Museum and’ is one of the few scholars who is an authority on In- dian art.    Dr. Coomaraswamy begém his rapid survey of the entire field of Indian art in painting",1927-04-13
cn1927-04-13.txt,india,s beeg curator of the Indian collection in the Boston Art Museum and’ is one of the few scholars who is an authority on In- dian art.    Dr. Coomaraswamy begém his rapid survey of the entire field of Indian art in painting and sculpture by showing us some primitive seals dating from about three’or four thousand B. O. C. which were very similar in character to Sume- rian art of the same period. He ,1927-04-13
cn1927-04-13.txt,india,"ilar in character to Sume- rian art of the same period. He also showed us a few terra cotta figures of foddesses of fertility of the primitive period,:the type of which has continued  on down through Indian art until thegnews,  present time.  Before the third century B. C., how- ever, there was little monumental. art due in large measure to the character of the religion, which was a worship of mor",1927-04-13
cn1927-04-13.txt,india,"ystem of law, the Christian religion, Hebrew ethical teach- ing, and ndéw embracing the modern scientific movement), secondly the civi- lization of China, the mongoloid type, then the civilization of India and finally the. civilization of the Mohammedan world. Vestiges of old Aryan traditions, once shared by the whole of Europe, are  ‘alone extant in the civilization of India.  and Islam, whi  6  ",1927-04-13
cn1927-04-13.txt,india,", then the civilization of India and finally the. civilization of the Mohammedan world. Vestiges of old Aryan traditions, once shared by the whole of Europe, are  ‘alone extant in the civilization of India.  and Islam, whi  6    India has preserved them uncorrupted. The acceptance of- Christianity severed Europe from these traditions. Although Christianity claims Palestine as fts.birth- place, whe",1927-04-13
cn1927-04-13.txt,india,"dia and finally the. civilization of the Mohammedan world. Vestiges of old Aryan traditions, once shared by the whole of Europe, are  ‘alone extant in the civilization of India.  and Islam, whi  6    India has preserved them uncorrupted. The acceptance of- Christianity severed Europe from these traditions. Although Christianity claims Palestine as fts.birth- place, when it went to Europe it, s uni",1927-04-13
cn1927-04-13.txt,india,"on such literature have an’ undernourished look. What an op-  ‘portunity lost! Think, if the books  were available, how the trayeler  might revel in Booth Tarkington as he looked out on the plains of Indiana, or be filled with the spirit of Daniel Boone as he topped the Alleghenies. As the idea expanded, book-shelves, might replace — those useless little: green hammocks in  going home for Easter n",1927-04-13
cn1927-04-13.txt,india," Shaw who is insufferable.” Hates United States  Shaw does not like the United States, He has said he will not come here until the “ethnic type has been established, until you have reverted to savage Indians.” In “Why should anyone who is in London want to go to the United States?” He bases his  illiberal—I should be arrested for doubt- ing the story of Elisha and the bears ;” and “you do not know",1927-04-13
cn1927-04-13.txt,india,"ad a Ceatiee                    ; later  ' three dithensions.  » Ones,  _ Period from the second century B. C. to  _ligions had a development contemporary  . Brahaminism—but such development was      Indian Art Lecture —  CONTINUED FROM (PAGE 1- Buddha Dr. wamy showed us a standing figure eight The style was marked by its extreme massive-  » figures, Coomaras-  or ten feet high—a Naga deity.  ness",1927-04-13
cn1927-04-13.txt,india,"sive-  » figures, Coomaras-  or ten feet high—a Naga deity.  ness and vigor, and the type was ‘well developed and thoroughly conceived in This lished the type which runs right through  figure estab-  Indian art, and the development in the different periods is a modification of. ele- ments already present in this ‘first early masterpiece.“ The earliest landscapes date from this period, before the t",1927-04-13
cn1927-04-13.txt,india," in all the religions. of this time,  - Dr. Coomaraswamy briefly took up the.*question of the art of Gandhara. He feels that the art was a result of the same anthropomorphic impulse which was felt*in India, and that here as there the artist turned to the artistic styles with which he was familiar and which were at hand in order to satisfy the popular demand As _ what the- artist  Hellenistic cultu",1927-04-13
cn1927-04-13.txt,india," hand in order to satisfy the popular demand As _ what the- artist  Hellenistic culture, so the Buddhistic art of the time was a mixtlire of East- ern and Hellenistic styles. As- an exam- pte of East Indian art, he showed a few slides from the Stupa of Amarivati, one of the most elaborate of the monuments. Heré ‘symbols’ were ysed as well as fig- ures in various. different accounts of the story of",1927-04-13
cn1927-04-13.txt,india,"riod “  ‘The highest point of art was reached in the fifth century A. -D, during the Gypta Period (320-600 A. DD): Buddhist art of this period was a per- fect balance between the sensual and material Indian elements, and the high- est ‘spiritual content of the devotional Buddhist religion. The artists were thorough masters of technique, which was still very much at the service of art The time had-",1927-04-13
cn1927-04-13.txt,india," creating Arab culture sent    oe  Bo ee Ze .  ss a  THE COLLEGE NEWS  )    . = 7      b ‘ Ma . “** . : ° Jmany men to study the civilization,of the  conquered countries—that of Greece and Persia and India. Cordova, in turn, be- came a replica of Bagdad civilization. Schools of culture were founded: and Plato and Aristotle, after being trans- lated into Arabit; were translatgd into Spanish and ‘th",1927-04-13
cn1927-04-13.txt,india," became a Pope, Sylvester II. e Arabs Traysmitted Learning  The Arabs were the great transmitters of intellectual continuity. Among the things they passed along were the decimal system and chess from India and mathematics and astronorhy from San- scrit.  One of the things greatly criticized is the positioneof women among the Mo- hammedans. All that can be said is that there are two. ideals, that o",1927-04-13
cn1927-04-13.txt,india,"many women of culture in the Mohammedan world, though some of them are not able to read or write: With ancient nations, reading and writing are not the only modes of gaining culture. For. example, in India, in the time of Queen Elizabeth, Akabar, the ruler, was the most learned man in the East, yet he was illiterate. Scholars read to him and he holds a unique place as a philosopher. By means of a ",1927-04-13
cn1927-04-13.txt,hindu,"   ‘divinities worshiped in: Asia.              INDIAN ARTIS.  LECTURE SUBJECT  Dr. Coomaraswamy Surveys Sculpture and. Paintings Over Period of Centuries.      BUDDHIST ART TRACED  Indian@art, with which most of us were painfylly unacquainted; was the subject of a very illuminating lecture in Taylor on Friday evening, April 1. Dag Diez in- troduced the” speaker, Dr. Ananda Coom- araSwamy, wh",1927-04-13
cn1918-02-14.txt,hindu,"anger’.  The sacredness to the believers of the primitive beliefs, and the corresponding respect due them, funny as they seem from the modern viewpoint, were pointed out by the speaker.      Books on Hinduism, Buddhism, and other primitive religions, will be studied each week by groups in the different halls in preparation for the next class.  Ghosts a Failure (Continued from page 1, column 1) ori",1918-02-14
cn1961-05-01.txt,india,"cholar, and Jane Lilley Ireson Scholar, 1960-61.  Continued on Page 4, Col. 1        CUT COUPON AND MA  ee ee ee ‘        TO  Soar EE ss    (Just Off the Penn State Campus) __ STATE COLLEGE, PA.      INDIA MADRAS HEADSCARFS  the new GOOD LOOK On Campus    PLEASE SEND ME An India Madras Headscarf Blue Ground Green Ground  Red Ground O Brown Greand ["") NAME eeeeeeCeeeeeeeeseeee  ADDRESS ereeeeeeoeon",1961-05-01
cn1961-05-01.txt,india,". 1        CUT COUPON AND MA  ee ee ee ‘        TO  Soar EE ss    (Just Off the Penn State Campus) __ STATE COLLEGE, PA.      INDIA MADRAS HEADSCARFS  the new GOOD LOOK On Campus    PLEASE SEND ME An India Madras Headscarf Blue Ground Green Ground  Red Ground O Brown Greand ["") NAME eeeeeeCeeeeeeeeseeee  ADDRESS ereeeeeeoeonv enters  CITY eeeeeeee eC Ceaeeeetesee Enclose $1.50 plus 10e postage  Al",1961-05-01
cn1961-05-01.txt,india,"C. Prepared by Woodrow Wilson High School, Wash- ington, D. C. Lila M Wright Mem- orial Scholar and Jane Lilley Ireson Scholar, 1960-61. ;  Priscilla Hunt Scholarship, Mary Beth Schaub of Fort Wayne, Indiana. Prepared by North Side High School, Fort Wayne, Indiana, Priscilla Hunt Scrolar, 1959-61, ‘ “a  Mary Frances Nunns_ Scholarship and Jane Lilley Ireson Scholarship, Susan Grace Schroder of Bue",1961-05-01
cn1961-05-01.txt,india,"D. C. Lila M Wright Mem- orial Scholar and Jane Lilley Ireson Scholar, 1960-61. ;  Priscilla Hunt Scholarship, Mary Beth Schaub of Fort Wayne, Indiana. Prepared by North Side High School, Fort Wayne, Indiana, Priscilla Hunt Scrolar, 1959-61, ‘ “a  Mary Frances Nunns_ Scholarship and Jane Lilley Ireson Scholarship, Susan Grace Schroder of Buenos Aires, Argentina. Prepared by Northlands School, Buen",1961-05-01
cn1961-05-01.txt,india,"eld, Vir- ginia...Prepared by Lee High School, Springfield, Virginia. Natonal Merit Award (Honorary), 1960-61.  District IV Alumnae Regional Schol- arship, Judith Eleanor Anderson Hale of New Albany, Indiana. Prepared by New Albany High School, New AlI- bariy, Indiana District IV Alumnae Regional -Scholar, 1960-61,  Florence and Dorothy Child Mem-  rial Scholarship, Catherine E. Swee- mney of Wynn",1961-05-01
cn1961-05-01.txt,india,"irginia. Natonal Merit Award (Honorary), 1960-61.  District IV Alumnae Regional Schol- arship, Judith Eleanor Anderson Hale of New Albany, Indiana. Prepared by New Albany High School, New AlI- bariy, Indiana District IV Alumnae Regional -Scholar, 1960-61,  Florence and Dorothy Child Mem-  rial Scholarship, Catherine E. Swee- mney of Wynnewood, — Pennsylvania. Prepared by Convent of the Sacred Hear",1961-05-01
cn1936-04-08.txt,india,"see his family. Mrs. Smith had quite recovered her health by this time and grown into a fine, strapping woman, so the Leftenant determined to initi- ate his son into army life by taking the family to India. Old Tootsie Foote packed up the lad’s white sailor suits, and his rough tweed reefer, and his little (Campbell of Argyle) kilts and his tiny bronze button-boots in his little portmanteau. Mrs. ",1936-04-08
cn1941-04-23.txt,india,"| \°S Penetrate — on  nue land: ~(In-normal times the through both eastern and “western : P influence, from Siberia, surviving  land yield thousand dollars} }” ?  dad Scat on — the bear dances of the Indians, and  per year in taxes.) And in view f E of the fact that the Federal Gov- a. urope, by the German set- ers.  ernment, by city default, will probably put up the necessary street signs and str",1941-04-23
cn1941-04-23.txt,india,"but we have no more ammunition.” When ‘the British took over, they found enough supplies to last a month’s siege. ,  The Free French and British troops consist of Dutch from South Africa, Hindus from India, Mal- tese, Czechs and Poles. They re- fuse to be fused into one army and fight in sections according to na- tionalities. ‘And it is in this man- ner that they fight best,” M.« Ag- lion said, “u",1941-04-23
cn1917-03-14.txt,india,"ican method, Miss Jones of the | Germantown Friends’ School the Swedish Method taught at Wellesley, and Mr. | Bishop of Haverford School the English | Military system.  The exercise in floor work and Indian | clubs each count a possible 30 points. | Besides the three regular exercises on the  ‘horse and five on the parallel bars, two |  competitors from each class may be re- | quired to do an exer",1917-03-14
cn1917-03-14.txt,india,"Ex- cept for last year’s meet, the past four | contests have gone to odd classes. The | even class usually wins the “pyramid”.  The leaders are: For apparatus, A. | Stiles ""19, and E. Weaver '20; for Indian | clubs, M. L. Thurman ‘19, and M. L. Mall '20; for floor work, M..Krantz ""19, and S| Sloan ‘20, |  | | |  LITTLE KNOWN ARTIST STIRS ENTHUSIASTIC AUDIENCE    Warlich Interprets Remarkable Progr",1917-03-14
cn1922-11-15.txt,india," on October 7.  Harriet to Keith  and Katherine Gardiner, 22, were brides- maids. Frances. Richmond ’18 will be married  abroad this winter to Major Claude Mac-  kinnon Hawes D. S. O. of the British  Indian Army,  Jane Burgess }>  Editorial  JUDGES, SAMUEL AND KINGS RE- VIEWED BY DR. CHEW  The authorship and contents of Judges, Samuel, and Kings, were discussed by Dr. Chew Wednesday, when he gave ",1922-11-15
cn1939-02-15.txt,india,"r. Fenwick. Com-  ~ mon Room, 7.30.  ‘Wednesday, February 22. — Philosophy Club meeting. Coma, mon Room, 7.30. .  Thursday, February 28. Dance Recital by Martha Gra- ham. Goodhart, 8.30.  q  >        Indian Poetry Deals With Supernatural    The Deanery, February 9.—Ruth Murray Underhill, Ph. D., limited her lecture on Indian Poetry to that of the Southwest, where she has »been working for a number",1939-02-15
cn1939-02-15.txt,india,"ay, February 28. Dance Recital by Martha Gra- ham. Goodhart, 8.30.  q  >        Indian Poetry Deals With Supernatural    The Deanery, February 9.—Ruth Murray Underhill, Ph. D., limited her lecture on Indian Poetry to that of the Southwest, where she has »been working for a number of years. She began by explaining that among the Indians the poet, in our sense of the word, does not exist. A person d",1939-02-15
cn1939-02-15.txt,india,"ry, February 9.—Ruth Murray Underhill, Ph. D., limited her lecture on Indian Poetry to that of the Southwest, where she has »been working for a number of years. She began by explaining that among the Indians the poet, in our sense of the word, does not exist. A person deal- ing with the supernatural uses poetry as a vehicle for spells, charms and prayers. The embellishment and con- ventionalizatio",1939-02-15
