filename,date,keyword,count,context
cn1943-04-14.txt,1943-04-14,negro or negroes,7,"FIRST: of social and economic pov- erty has been such as™would tead the average citizen to look upon all  ‘Negroes whom they pass in the  street as “muggers.” The practice  Junior Prom  The Junior Prom, to b
LAST: s.  This is the kind of thing that our Japanese enemy makes good use of in its propaganda among our Negro citizens to the effect that “Japan is the defender of the darker races.” This is the kind of t "
cn1943-04-21.txt,1943-04-21,negro or negroes,2,"FIRST:  now takes on the character of a war measure. The darker races of the world, including the American Negroes, cannot be blamed for listening to our democratic win-the-war slogans with a bit of skeptici
LAST: id that the | manpower shortage was much ex- | aggerated, in view of the failure | to use the great Negro labor sup- | ply in the best way possible. She urged the restoration of the Fair | Employment  "
cn1943-05-01.txt,1943-05-01,negro or negroes,9,"FIRST: the students who do attend classes. A STUDENT.        seem fair.    Four Colleges Debate Problem of Negroes    Villanova College, April 29.— Education of both the majority whites and the minority Negr
LAST: e the work of abolishing dis- crimination in industry, he said, and unions must cease limitation of Negro membership. Public    during long summer vaca-.          opifitor, he stated, is an important  "
cn1943-06-08.txt,1943-06-08,negro or negroes,1,orado 1928 and M.A. 1930. Dissertation: The Cultural Adjustment of a Minority Group: A Study of the Negroes of Philadelphia.  Presented by Professor Mildred Fairchild    The announcement of the award
cn1943-10-07.txt,1943-10-07,negro or negroes,9,"FIRST: work and thus impeding the success of the entire war  effort. The Red Cross accepts blood from both Negro ‘and |  white donors. The Red Cross puts this blood in separate banks. The blood from the bank
LAST: ry | one who is well aware.of,Nazi race theories will try to find  | comfort in the belief that the Negroes, too, will emphatically  reject this pernicious propaganda. The best weapon against this ene "
cn1943-10-14.txt,1943-10-14,negro or negroes,1,nter-balancing one.  As for the charge that its “Sketches in Black and White” are fostering an anti-Negro feeling —the obvious answer is that the writer“has neglected the other humor de- partments. Ev
cn1943-10-21.txt,1943-10-21,negro or negroes,2,"FIRST:  may do so at the || cost of approximately one dol- lar. \\              Ae  IRC to Open Season With Negro Problem As Topic for Debate  Political prospects on the Bryn Mawr campus are looking up. There
LAST: coming year.  The first issue for discussion, slated for the latter part of next week, will be “The Negro Citizen in-~Wartime.” From Haverford we hope to borrow Masamori Ko- jima, who has made exhaust "
cn1943-11-03.txt,1943-11-03,negro or negroes,3,"FIRST:  certain to pass. Even the southern Senators, who in the past op- posed those sections safeguarding Negro schools, now threw their support to the bill. Most of the opposition stemmed from the same old
LAST:  without consider- ing its consequences.. Thirdly, this illustrates ‘how our fail- ure to solve the Negro question is manipulated by reaction- aries to retard the progress of the entire nation. Lastly "
cn1943-11-10.txt,1943-11-10,negro or negroes,12,"FIRST: ey have been raised to hold such a belief. There is discrimination here against a group such as the Negroes, while in anpther country con- sciously drawn against them,  National Policy “We should make
LAST: ite per-  stom, gettem Sot eae cas | : . TO ADV ANT AGE == fume go farther. Select your             Negro soldier in trouble, Also she                     Haverford’s’ military and civilian EVEN SANTA "
cn1943-11-17.txt,1943-11-17,negro or negroes,2,"FIRST: trips”, which will include a con- cert and a» French movie. She would also like to start a class in Negro history, to be taught by a Negro graduate student.  The courses include a Current Events class
LAST:  cert and a» French movie. She would also like to start a class in Negro history, to be taught by a Negro graduate student.  The courses include a Current Events class taught by Betty Ann Orlov, a Lat "
cn1944-01-12.txt,1944-01-12,negro or negroes,4,"FIRST: ation Army. Keep paper circulating. Help win the war sooner.  is a severe        Granger to Discuss Negro Race Conflict  ' The Philadelphia chapter of the American Association of Social Workers will p
LAST: s been es- tablished to make investigations among Negroes in cities, to pro- mote social work among Negroes until other agencies extend their programs to include them.              Haverford, Pa. Ardm "
cn1944-01-19.txt,1944-01-19,negro or negroes,3,"FIRST: ing the war and have resulted in new demands of minority groups.  Migration —.__-_-_—  Migration of Negroes from ru- ral to urban districts and from Southern to Northern cities has been taking place s
LAST: denied democracy. ~An American towns and cities, the Urban League Executive Sec- retary stated, the Negro popula- tion is a good barometer of the conditions existing in the gener-    2l- community.  t "
cn1944-02-23.txt,1944-02-23,negro or negroes,1,"rge of the arrangements for refreshments, publicity, and tickets, and has contracted the well-known negro orchestra which has played often at the University of Pennsylvania.  Open only to the present"
cn1944-03-08.txt,1944-03-08,negro or negroes,2,"FIRST: Objected to by Representative Andrew J. May of Ken- tucky on the grounds that it describes northern Negroes as the equals in intelligence of southern white men and as such “it has no place in the Army
LAST: rences. Representa- tive May objected violently to a survey which he said show- ed that the average Negro in New York, Massachusetts, and Connecticut ranked on an intellectual level with the average w "
cn1944-04-12.txt,1944-04-12,negro or negroes,2,"FIRST: And the Booker T. Washington has lived up to its name. It is a daring and. success- ful experiment. Negroes, Philip- pines, Caucasions and Orientals have proved on it that they can cooperate for the b
LAST: troduced into the legislature, following an _in- vestigation of industrial discrimin- ation against Negros.      WHAV-WBMC  (640 kilocycles) Wednesday ,April 12 , 8:30 Classical Hour H 9:30 Le Jazz Ho "
cn1944-05-10.txt,1944-05-10,negro or negroes,1,"one such box, a box which may bring hope and comfort to an Amer- ican soldier.        shadings of a Negro spiritual,          Come to the INN in lilac time, In lilac time, in lilac time; Come to the I"
cn1944-05-17.txt,1944-05-17,negro or negroes,2,"FIRST:  vote of “no closure.”  The poll tax is not a race ques- tion; as a matter of fact more whites than negroes are disen- franchised by it. Nor does it in- volve the issue of states’ rights, for “only fe
LAST: es, taught by undergraduates at the request of~ various groups. The most popular of the courses are Negro History and _ Current Events, with an enrollment of nine each. Chemistry, English, Public Spea "
cn1944-10-04.txt,1944-10-04,negro or negroes,1,"untry, she remembers, the day before the World’s Fair closed. She knew no English, had never seen a Negro, and never in her wildest dreams had imagined anything quite like the Wrigley sign on Times Sq"
cn1944-10-18.txt,1944-10-18,negro or negroes,1,"g and appreciation, with an hour’s time per week: de- voted to each.  The largest enrollment is for Negro history, with nineteen pros- pective students. Pat Acheson ’46, will start the class, and arie"
cn1944-11-01.txt,1944-11-01,negro or negroes,2,"FIRST: directed legislative investiga- tions for. the states of New York and New Jersey. 5  Mr. Granger, a negro, is a na- tive of Virginia and was educat- ed in the public schools of New- ark, New Jersey, a
LAST:  and labor, and between intellectuals and non-intellectuals.  Miss Taylor discussed primar- ily the Negro problem. She drew some of her material from a re- cent publication, An American Dilemma, by Gu "
cn1944-11-08.txt,1944-11-08,negro or negroes,4,"FIRST:  even more serious difficulties will de- velop if nothing is done to check the hatred of whites for negroes and the suspicion of negroes to- ward whites.  Negro Veterans  Our dealings with negro veter
LAST: whites for negroes and the suspicion of negroes to- ward whites.  Negro Veterans  Our dealings with negro veter- ans will be crucial. The question is whether they shall be shunted back into Jim Crow j "
cn1944-12-06.txt,1944-12-06,negro or negroes,1,"lan Annual Caroling    A choir of maids and porters will serenade the campus with Christmas carols, negro spirituals and old favorites on request, Mon- day night, December llth. Al Mackey of Merion, L"
cn1945-02-14.txt,1945-02-14,negro or negroes,5,"FIRST: hat the editorial in the William and Mary College paper demanding complete equality for whites  and negroes in the college should have been expressed in such a “sensational” manner, for it is a proble
LAST: ular academic situation should not obscure its larger significance. versities and colleges do admit negroes to their student body, with varying degrees of success. The difficulty is not so much one of "
cn1945-04-11.txt,1945-04-11,negro or negroes,1,"lous cred- itors of their lovely young owners (feminine), and with equal eager- ness saves a worthy Negro from  a Voodoo death. Continued on Page 3  Politics and Sociology The Academy of Political and"
cn1945-04-18.txt,1945-04-18,negro or negroes,4,"FIRST: on. —      They | |  Fine Leather Picture ;  +} Summer— Sessions start:  | {| Richard Stockton |    Negro Problem in South Realistically Depicted By Wright  by Louise Gorham 47 The Negro problem in th
LAST: uld serve to make’ his story of great interest, but this is increased by his clear insight into the Negroes as per- sons. He realized their faults and held them to be the cause of their present’ situa "
cn1945-11-28.txt,1945-11-28,negro or negroes,3,"FIRST: is not the sig nificant part of the play, is the representation of the relationship | of master and negro on the plan- tation, and more specifically, the clandestine relationship which re- sulted in t
LAST: nched by a blood thirsty mob.  The social significance of the play, the sociological problem of the negro, is compiétely submerg- | ed in a lewd love affair and the spinelessness of- Tracy Dean. No so "
cn1945-11-28.txt,1945-11-28,negress,1,"a family of landed aristo- crats is unable to resist the attrac- tions of Nonnie, a beautiful young negress. The theme of the story centers around the phases of the ill starred lovers who are unable t"
cn1945-12-12.txt,1945-12-12,negro or negroes,1,"the college Christmas celebrations, this carol- ling includes both the usual Christ-  mas songs and Negro spirituals of  all “types. The singers are wel- comed into each hall with refresh- ments or pr"
cn1946-01-23.txt,1946-01-23,negro or negroes,4,"FIRST: ,    Tragic Depiction The Trad of the Serpent, on the other hand, is a tragic depiction of a modern negro family in the war- time South. Pearl, an elderly wo- man, has done her best to bring up her so
LAST: , friend and neigh- bor of Pearl’s, who keeps a watch- ful eye upon her interests; George, an older negro man, who does odd jobs in a neighborhood. ~         i They are here again!    itectare Course  "
cn1946-02-27.txt,1946-02-27,negro or negroes,2,"FIRST:  or not and you didn’t live on campus.”      Dorothy Maynor  To Give Concert  Dorothy Maynor, noted Negro soprano, wil] give a concert under the spionsorship—of—the- Tri-County. Concerts A’ssociation 
LAST:  events, which are maintained en-  from the public, is free, and they are open to everyone.  clude  Negro spirituals. She will be as- sisted at the’ piano by George Schick.        | Personal GIRLS—Why "
cn1946-03-13.txt,1946-03-13,negro or negroes,4,"FIRST: startling in mood, but with an equal amount of power is Sally MaclIntyre’s pen and ink drawing of a negro jam-session; the ner- vous and accurate lines of the mu- sicians and the detail of a single li
LAST:  that, for the purposes of performance here the characters of the play could have been changed from Negro to “poah white trash” without hurting the idea. The make-up, although well done, introduced a  "
cn1946-03-27.txt,1946-03-27,negro or negroes,2,"FIRST: e strongest imipres- ‘sions that the viewer of the picture receives is that-it is fraughd with anti-negro sentiment. It ‘cannot be denied that the film does place the negro in a decidedly unfavor- abl
LAST:  is that-it is fraughd with anti-negro sentiment. It ‘cannot be denied that the film does place the negro in a decidedly unfavor- able light and plays up unduly the role of the Ku Kilux Klan in the mo "
cn1946-10-16.txt,1946-10-16,negro or negroes,2,"FIRST:  Rhys Williams.    without |:  Miss Carol Brice To Give Concert In Drive Series  Carol Brice, noted Negro con- tralto, will present the first in a series of three concerts to be given for the benefit 
LAST: offer the Paganini Quartet.on No- vember 19 and Mischa Elman on February 28.  Miss Brice, the first Negro to win the Naumberg Award, has in the past year performed as soloist with the Pittsburgh Symph "
cn1946-11-06.txt,1946-11-06,negro or negroes,2,"FIRST: lled with subtle undertones, to a rollicking Spanish song, alive with gvaiety.  The final group was Negro spirituals.  one of Miss Brice nat-  urally sang these to perfection. lo | One  realized as  s
LAST: t-  urally sang these to perfection. lo | One  realized as  she_ presented these songs, that only a Negro can    to:  | sing them with    aetna  the real feeling er: deserve.  Carol Brice, accompanied "
cn1946-12-11.txt,1946-12-11,negro or negroes,2,"FIRST: y with pillows as everyone seemed to be upstairs enjoying the extremely good music of a five- piece Negro orchestra.  iw     PY)  Rest I - wo.  THE COLLEGE NEWS        THE COLLEGE NEWS  (Founded in 19
LAST: - ford, founder and former President of the Student Federalists, and Dr. W. E. B. DuBois, prominent Negro educator, will be amiong the speakers. The evening - meeting _ will be co-sfonsored with the U "
cn1947-01-15.txt,1947-01-15,negro or negroes,1,"im Crow at College”. ..a white professor at a large univers- ity finds himself faculty advisor to a Negro group, and peculiar things begin to happen on the campus...  @ “The Conscientious Objectors” ."
cn1947-02-19.txt,1947-02-19,negro or negroes,3,"FIRST: top, with solo parts sung by the Double Octet. Other selections will be Concao, by Villa Lobos, two Negro spirituals arranged by Bryn Mawr girls, and sey Fa anthems. The ac- companist will be Ruth Cra
LAST: nteresting,” and should not be considered causes for scorn.    will give equal opportunities for    Negro girl said her people want. Although they have made many contributions to civilization, dis- cr "
cn1947-02-26.txt,1947-02-26,negro or negroes,2,"FIRST: rogram of com- batting prejudices between small farmers and industrial workers, between white and } Negro, by edu- cation and inter-racial meetings, has become a part of the fight to organize the Sout
LAST: y in order to keep lower’ wages for the workers. Mr. Elk- huss displayed vicious anti-semitic, anti-Negro pamphlets that have been circulated among the south- ern workers as proof of the tre- mendous. "
cn1947-03-05.txt,1947-03-05,negro or negroes,1,gton.  The Bryn Mawr Double Octet and the Haverford Octet will sing several student arrangements of Negro spirituals under the direc- tion of Mrs. Lorna Cooke de Var- on. Original musical selections w
cn1947-03-19.txt,1947-03-19,negro or negroes,8,"FIRST: tion of religion is used only for statistical purposes.  There has been earnest effort to have more Negroes on campus due to the feeling that such a situation would be ‘of |. immense advantage to an a
LAST: pply. One of the suggestions was to publish a joint statement by the colleges to this effect in the Negro press. Another suggestion was to write to the high schools asking them to recommend that their "
cn1947-10-15.txt,1947-10-15,negro or negroes,1,"matic session hich climaxed three days—of ulent committee and panel discussions, Southern white and Negro caucuses—pro-  vided that NSA “will take action ‘on national, regional, and campus  level thro"
cn1947-10-29.txt,1947-10-29,negro or negroes,1,"d-cry. But after we are “cleansed” of Communists, what then? ‘Are we to be cleaned of the Jews, the Negroes, the Catholics—of any minority group less strong than those Americans who are the huntsmen?"
cn1947-11-05.txt,1947-11-05,negro or negroes,1,"tity and Obedience.  ——  fellow who threatens to jump in-  the Bay, a» humorous trapper, a starving Negro pianist, a burlesque queen with a talent for dreaming, and street-walkers. all gather to drink"
cn1948-01-29.txt,1948-01-29,negro or negroes,1,"concerning voting requirements in Pennsyl- vania, a program for improved  publicity, integration of Negro in- structors in the Pennsylvania School System, and the establish- ment of a speaker’s bureau"
cn1948-03-11.txt,1948-03-11,negro or negroes,1,"College in Harper’s Ferry, West Virginia.  He is the author of ‘‘Religion in Higher Education Among Negroes” and several articles on the general subjects of religion and education. Besides being a hig"
cn1948-04-14.txt,1948-04-14,negro or negroes,1,"*hgonally..studied conditions in Haiti  in 1926, favor the restoration of the Independence of the Negro Re- public,” edited by Emily Balch.  “IT... could not and cannot ac- cept the use of physical"
cn1948-11-03.txt,1948-11-03,negro or negroes,1,"he United States that these 21 foreign students regretted —that none of them were placed to live in Negro homes. But apart from that gap in their view of American life, they came back en- riched with"
cn1948-11-17.txt,1948-11-17,negro or negroes,6,"FIRST: ommunity Chest, Red Cross, Care, World Students Serv- ice Fund, Care (for children), and the United Negro College Fund, which helps the 32 negro colleges in America. The amount which each charity will
LAST: ery in New York.  At the School of Industrial De- sign in Philadelphia a series of watercolors by a negro, Jacob Law- rence, which are also from the Neuberger Collection are now be- ing shown.      DE "
cn1948-12-15.txt,1948-12-15,negro or negroes,2,"FIRST: e were passing houses that were rundown and ne- glected in appearance, tenements that are rented to Negroes. My painting partner and I found our way through a narrow passageway between two ‘buildings 
LAST: homes were of much greater value.  Sunday we went to St. Paul’s Baptist (Church, one of the largest Negro churches in Philadelphia. The worship service gave the con- gregation an opportunity for emo-  "
cn1949-03-02.txt,1949-03-02,negro or negroes,1,"page 6          Students Survey  Racial Problem  To ascertain the reactions customers dealing with Negro salespeople, in the Philadelphia area, a project, similar, but mére widespread than the Saenge"
cn1949-03-09.txt,1949-03-09,negro or negroes,1,"es have been as follows: to Care for Children, $321.78; to the Community Chest, $800; to the United Negro College Fund, $212.- 24; to the World Student Service Fund, $250. This leaves a balance forwar"
cn1949-03-16.txt,1949-03-16,negro or negroes,1,he spoke. He is rector of St. Philips Episcopal Church in New York City and has one of the largest negro congre- gations in the country. Dr. Bishop  is also well-known for his exten- sive settlement
cn1949-03-23.txt,1949-03-23,negro or negroes,1,"t a masterpiece.  Dra-Mu Will Perform ‘“‘La Traviata” April 11  On the night of April 11th, the all negro Dra-Mu Opera Company is coming to Goodhart to do a per- formance of La Traviata in con- cert f"
cn1949-04-13.txt,1949-04-13,negro or negroes,1,"without benefit of costumes, scenery, or action is at best extremely difficult to present, and the Negro company gave a fin- ished and effective performance. For the most part technically ex- cellent"
cn1949-04-27.txt,1949-04-27,negro or negroes,1,"uth? Are not the wr peopté elected in our elections too, be- cause of prejudice against the Jews or Negros, or some other minority group? Democracy’s weakness is that it must continually fight vgainst"
cn1949-05-11.txt,1949-05-11,negro or negroes,1,e- titious and unimaginative.  The Cheney Training School for Teachers next presented Excerpts From Negro History. This had good rhythm which was well sus- tained by the movements of the dancers and w
cn1949-10-19.txt,1949-10-19,negro or negroes,3,"FIRST: braries) 140%, CARE (for children) 9.5%, Red Cross 18.7%, Philadelphia Community Chest 13.7%,United Negro College Fund 10.0%, and Reserve for pos- rsible new appeals 15.0%.  The World Student Service 
LAST: ms of com- munity assistance.  The United Negro College Fund, supporting over thirty accredited all-negro colleges, provides schol- arships for many needy students and awards grants to the individual  "
cn1949-11-16.txt,1949-11-16,negro or negroes,1,"National Associa- tion for the Advancement of the Colored People. Shortly after their arrival, some Negro delegates were denied entrance to an eating establishment, although there is a state law which"
cn1949-11-30.txt,1949-11-30,negro or negroes,1,"all in a day’s work. As    USF Announces Amount  Donated to Charities Continued from page 1 United Negro  Had we reached the quota, the $800.00 pledged for the Commun- ity Chest would have amounted t"
cn1950-01-11.txt,1950-01-11,negro or negroes,1,"to- wards restoring some kind of or-  college to pay their subscription j der. Instead, a-group of Negroes,  members of the African Society “suddenly assumed the most oner- ous, the most disgusting b"
cn1950-02-15.txt,1950-02-15,negro or negroes,1,"f $3800,000,000. Each state would allocate its share according to its laws, except that exclusively negro schools would receive a minimum of five dollars    Entered as second class matter at the Ardmo"
cn1950-04-12.txt,1950-04-12,negro or negroes,1,"conven- tion, which was held at the Shore- ham Hotel in Washington, the first hotel there to allow Negroes, largely through the efforts of ADA, was a speech by Franklin Delano Roosevelt, Jr. Then Mr."
cn1950-04-19.txt,1950-04-19,negro or negroes,1,I mean. Both of. them were gen- erous—aiding me actively in city reform: both were violently anti- Negro. People have curious blank walls in their thinking: that was theirs. There is no doubt in my m
cn1950-05-01.txt,1950-05-01,negro or negroes,1,"ng, somewhat surprised, into a convent. First Impressions of Phil- adelphia masses male and female, negro and Caucasian faces in the dark foreground, while in back buildings loom up into a _ red- oran"
cn1950-05-10.txt,1950-05-10,negro or negroes,4,"FIRST: and responsibil- ities. The first address was given by. Virgil Gant of Lincoln U., who spoke on the Negro’s role in edu- cation. He said that at the present time, the Negro must be above average in or
LAST:  illustration of present prob- lems, Mr. Gant reviewed the pre- judice shown to students of his all-Negro alma mater in the near- by town of Oxford, Pennsylvania.  The next address was delivered by El "
cn1950-06-06.txt,1950-06-06,negro or negroes,1,our contribu- tions which touch the reader.  Ica Reid’s analytic restatement of the position of the Negro- American and the Jewish-Ameri- can does not seem a part of Coun- terpoint: the restraint and
cn1950-11-15.txt,1950-11-15,negro or negroes,11,"FIRST: lege, 1950  - PRICE 15 CENTS    USF Allocation Made Explicit By Legislature  Organization Providing Negro Grants Supported  A meeting of the Legislature was held on Monday, November 13, at 8:30 in the
LAST:  allotted to the United; trenthed academics of the 19th sr 1 a Oe eet must be publicized widely and Negro College Fund would there-|century) produced a deep-seated Of out ee, ae ere y made clear to ev "
cn1951-02-21.txt,1951-02-21,negro or negroes,5,"FIRST: grega- tion; indeed they prefer it”. This argument, Mr. Carr said, is heard only from some Southern Negro leaders who may be “tools of the white man”. Reliahle Negro lead- ers in the North face the pr
LAST:  schools are segre- gated, each white child represents an average of $250 in school equipment; each Negro child, only $48. Recently, the Supreme Court has ruled against the “separate but equal’ princi "
cn1951-03-07.txt,1951-03-07,negro or negroes,1,left up to the FBI and other established channels for dealing with spies. The second are among the Negroes; an alleviation and bettering of their living condi- tions would thwart this growth of commu
cn1951-03-14.txt,1951-03-14,negro or negroes,4,"FIRST: AVERFORD ‘PHARMACY  Haverford, Pa.                Sa!      Wednesday, March 14, see    4  NSA ee =| Negro Enrollment  oo NSA poll, taken earlier in the year, showed that a good ma- jority of Bryn Mawr
LAST: about Bryn Mawr. The National Scholarship Service and Fund for Negro Students has sent us a list of Negro girls who are consider- ing applying to Bryn Mawr. If any student is interested in writ- ing s "
cn1951-05-01.txt,1951-05-01,negro or negroes,1,"ylvania Company Scholar, Delta Sigma Theta Scholar, and Nation- al Scholarship Service and Fund for Negro Students Scholar, 1950- 51, Bryn Mawr Club of St. Louis Scholarship and Beok Shop Scholarship"
cn1951-05-09.txt,1951-05-09,negro or negroes,1,"which cannot be measured with a yardstick.” Some consider loyalty as belief in free enterprise, in Negro segregation, in reading only the “right” books. “Part of a man’s education is to read what the"
cn1951-10-10.txt,1951-10-10,negro or negroes,1,"erford Professor Wayne Booth, According to the Law deals with the false accusation and hanging of a negro, and fea- tures Roger Euster, Robin Nevitt, and Labron Schuman.  The plays presented on the ci"
cn1951-10-17.txt,1951-10-17,negro or negroes,3,"FIRST: ce Fund, 15% for the Friends’ Service Committee, 10% to the United Scholarship Service and Fund for Negro Students, 10% to the Cru- sade for Freedom, 5% to the United Fund of Philadelphia, 5%  to the 
LAST:  Hiroshima University, Japan, Athens College, Greece, and the United Negro College Fund which helps Negro colleges all over the United States.  The reserve fund is an especially important part of the  "
cn1951-12-05.txt,1951-12-05,negro or negroes,1,"ich are needy and: not served. One.-topie. of: diseussior that is always presented is ithe American Negro, and Dr,::Sabine considers the cause to be the re- sentment aroused by: a position in- compati"
cn1952-01-09.txt,1952-01-09,negro or negroes,4,"FIRST: ent  National Council of Croation Women  National Federation for Constitutional Liberties  National Negro Congress  Nationalist Action League  National First Party of Puerto Rico  he Friends of Americ
LAST: ricans  United Harlem Tenants and Consumers Organization  United May Day Committee  Union    United Negro & Allied Veterans of America  Veterans of the Abraham Lincoln Brigade  Veterans Against Discri "
cn1952-04-23.txt,1952-04-23,negro or negroes,1,"ter and gay con- versation completely natural among us. ;  Our family is, as are most in this area, Negroes. They are poor. We are, as are many of the week- end workers, white. We are, in their eyes,"
cn1952-05-07.txt,1952-05-07,negro or negroes,1,"Depart- ment of the League had invited the group to be its guests, and was on hand to greet the 11 Negro youngsters, students at Philadel- phia’s Barrett Junior High School, when they arrived on camp"
cn1952-10-08.txt,1952-10-08,negro or negroes,3,"FIRST:  Bryn Mawr students have received scholarships from the Na- tional Scholarship Service and Fund for Negro Students. Evelyn Jones, a member of the class of 1954, and Joyce Mitchell, of the class of 195
LAST: them.  The National Scholarship Serv- ice, founded in 1947 by a group of college presidents, guides Negro students from all over the coun- try to admissions and scholarship opportunities in the non-se "
cn1952-10-22.txt,1952-10-22,negro or negroes,7,"FIRST: urity has disappeared, there is no incen- tive to act and vote, and they may become lethargic.  The Negro vote depends on where the one-third of the Negro population who now live in the north are situ
LAST: ice Fund to be, first, a counseling and referral service which attempts to bring together qualified negro students and acceptable schols. Second the fund provides scholarships and loans. Third, the fu "
cn1952-10-29.txt,1952-10-29,negro or negroes,3,"FIRST: first hand. The Democratic party has played politics with this- important issue by appealing to the Negro vote in many of the doubtful Northern states (for example, Iilinois, Penn- sylvania, and New Y
LAST: forcing such legislation on the South. He realizes that aside from the fact that there are not many Negroes in the South who are well-educated enough to actually present a problem of unequal job oppor "
cn1952-11-12.txt,1952-11-12,negro or negroes,4,"FIRST: il- adelphia — which includes Community Chest, Red Cross, Heart Fund, Cancer Fund... ($1.00) United Negro College Fund—Aids the 32 accredited Negro Colleges which are the only ones available to the th
LAST:  dents. ($1.00) National Scholarship and Service Fund for Negro Students — Informs and sub- sidizes Negro students wish- ing to enter non-segregated colleges. ($.50) CARE—An organiza- tion working tow "
cn1952-11-19.txt,1952-11-19,negro or negroes,1,"the local level, and of the develop- ment of urban communities.  Additional study of the problem of Negro slavery and the causes of the Civil War is likewise need- ed. The Civil War tore the nation in"
cn1953-03-18.txt,1953-03-18,negro or negroes,1,y George Dorsey) will be the featured selec- tions.  The Opera Company is ‘com- posed of a group of Negro non- professional working people and a few professional singers. During the year they devote o
cn1953-04-22.txt,1953-04-22,negro or negroes,2,"FIRST: ally a cross section of the youth of the United States. There are farmers from ranches in the West, Negroes from slums in the South, students from Harvard, a boy from a Polish Concentration Camp, five
LAST: backgrounds of the group came in handy. For example, if we were discussing “Jim Crow”, a South- ern Negro and a Southern White could give us first hand experi- ence, In the afternoon, there were  tion "
cn1953-05-01.txt,1953-05-01,negro or negroes,2,"FIRST: n Scholar, Phil- adelphia Board of Education Scholar, and National Scholarship Service and Fund for Negro Students Scholar, 1950- 53; Jacob Fussell Byrnes and Mary Byrnes Scholar, 1951-53.  Trustees’ 
LAST: e Scholar, Bryn Mawr Club of Pittsburgh Scholar, 1961-52; National Scholarship Service and Fund for Negro Students Scholar, 1961-53 ; Western Pennsylvania Alum- nae Regional Scholar, 1952-53.  Distric "
cn1953-10-28.txt,1953-10-28,negro or negroes,5,"FIRST: er So- ciety.  Alfred Farrell, a Lincoln Uni- versity graduate, spoke on the function of the United Negro Col- lege Fund, to afford better educa- tional facilities for Negroes today so that they may b
LAST: ship Fund, spoke on this organization. As distinguished from the United Negro College Fund it helps Negro students studying in inter-racial colleges.  In speaking on the World Uni- versity Service Dav "
cn1953-11-04.txt,1953-11-04,negro or negroes,2,"FIRST: e BMC League Shows “Quiet One”  by Donnie MacNab Brown, ’57  THE QUIET ONE, an effective movie of a Negro slum child, was given in the Common Room at 8:30 on the evening of November 3. This presented 
LAST: er- stood and overcome by work.  The movie dramatizes the cru- cial period in the life of Donald, a Negro boy. He is a product of the slums, shunned and unloved by his family. Bewildered and hurt when "
cn1953-11-18.txt,1953-11-18,negro or negroes,3,"FIRST: entering a French institution goes, the colonies’ in- habitants are considered French subjects. The Negro in the French colonies possesses complete equal- ity with the white man, and has opportunities
LAST: ice 20% United Fund of Phila-  delphia 15% National Scholarship Fund  for Negro Students 12% United Negro College  Fund 8% CARE 5% International House 2.5% Athens College 2.5% Reserve Fund 10%    The  "
cn1954-01-13.txt,1954-01-13,negro or negroes,6,"FIRST:  rise to some  In recent years, the El Greco restaurant pursued the pol- icy of refusing service to Negroes i in booths, unless they were in-mixed groups, although it did serve Negroes at the count-  
LAST: are.particularly appreciative. Because of this change in poliey there is one more instance in which Negroes-are offered equal opportunities.      The College Theatre takes pleasyre-in announcing the f "
cn1954-02-24.txt,1954-02-24,negro or negroes,1,"ar, will fill the air this Fri- day evening when the maids and porters give their annual concert of Negro spirituals.  This concert will take place in Goodhart Auditorium at 7:30 and tickets, which ar"
cn1954-03-03.txt,1954-03-03,negro or negroes,5,"FIRST: tz, ’56  Goodhart, Feb. 26—One of the most enjoyable events of the~year was the Concert of American Negro Spirituals, presented by the maids and porters. It is hard to decide who deserves the greatest
LAST: te.  George Bryan was the very able narrator for the concert. He traced the history of the American Negro and his music, but Mr. Bryan’s part perhaps would have been more effective if it had been lim- "
cn1954-03-10.txt,1954-03-10,negro or negroes,7,"FIRST: eal of field work. Her area was West Phila- delphia which five years ago was totally segregated for Negroes. She found that Negro and white real estate agents would form partner-  ships to buy a house
LAST: f lead-  ‘ership.  Seeking information about this  situation._Molly-intervieweda—num-+-  ber of the Negroes who had moved into West Philadelphia. They were middle class people, in neat, well kept home "
cn1954-03-17.txt,1954-03-17,negro or negroes,2,"FIRST: ons, published and un- _| published, he met his self-set-cri-      store in. Washington last  year; Negroes simply sat, replac- ing each other all weekend, until they were served.  picket line and boy
LAST: r years, once investigation has begun. Furthermore, it avoids the important opportunity of having | Negro and white people work to- gether with many people who are | actively. participating to elimina "
cn1954-04-28.txt,1954-04-28,negro or negroes,1,ion section. Also help in the library. $60 a week.  The National Scholarship Serv- ice and Fund for Negro Students. Staff openings beginning this sum- mer. Student counselling on trainee basis. Educat
cn1954-10-13.txt,1954-10-13,negro or negroes,7,"FIRST: whatever school the boards choose. South Carolina is counting on voluntary segregation, hoping that Negroes won’t want to defy the  Undergrad Pres. Lauds B. Bornemann’s  A.A. Work Dear Editor:  By the
LAST: dren of school age, has an- nounced that he would never send a child of his to a school attended by Negroes “as long as I can draw a breath and gunpowder will burn.” He spoke to a mass meet- ing atten "
